source_domain,source,source_id,target_domain,target,target_id,relationship,code
Implementation & Migration,Deliverable,deliverable,Motivation,Driver,driver,Association,O
Implementation & Migration,Deliverable,deliverable,Motivation,Goal,goal,Association,O
Implementation & Migration,Deliverable,deliverable,Motivation,Meaning,meaning,Association,O
Implementation & Migration,Deliverable,deliverable,Motivation,Outcome,outcome,Association,O
Implementation & Migration,Deliverable,deliverable,Motivation,Principle,principle,Association,O
Implementation & Migration,Deliverable,deliverable,Motivation,Requirement,requirement,Realization,R
Implementation & Migration,Deliverable,deliverable,Motivation,Requirement,requirement,Association,O
Implementation & Migration,Deliverable,deliverable,Motivation,Stakeholder,stakeholder,Association,O
Implementation & Migration,Deliverable,deliverable,Motivation,Value,value,Association,O
Implementation & Migration,Deliverable,deliverable,Strategy,Capability,capability,Realization,R
Implementation & Migration,Deliverable,deliverable,Strategy,Capability,capability,Association,O
Implementation & Migration,Deliverable,deliverable,Strategy,Course of Action,course-of-action,Realization,R
Implementation & Migration,Deliverable,deliverable,Strategy,Course of Action,course-of-action,Association,O
Implementation & Migration,Deliverable,deliverable,Strategy,Resource,resource,Realization,R
Implementation & Migration,Deliverable,deliverable,Strategy,Resource,resource,Association,O
Implementation & Migration,Deliverable,deliverable,Strategy,Value Stream,value-stream,Realization,R
Implementation & Migration,Deliverable,deliverable,Strategy,Value Stream,value-stream,Association,O
Implementation & Migration,Deliverable,deliverable,Business,Business Actor,business-actor,Realization,R
Implementation & Migration,Deliverable,deliverable,Business,Business Actor,business-actor,Association,O
Implementation & Migration,Deliverable,deliverable,Business,Business Interface,business-interface,Realization,R
Implementation & Migration,Deliverable,deliverable,Business,Business Interface,business-interface,Association,O
Implementation & Migration,Deliverable,deliverable,Business,Business Object,business-object,Realization,R
Implementation & Migration,Deliverable,deliverable,Business,Business Object,business-object,Association,O
Implementation & Migration,Deliverable,deliverable,Business,Product,product,Realization,R
Implementation & Migration,Deliverable,deliverable,Business,Product,product,Association,O
Implementation & Migration,Deliverable,deliverable,Application,Application Component,application-component,Realization,R
Implementation & Migration,Deliverable,deliverable,Application,Application Component,application-component,Association,O
Implementation & Migration,Deliverable,deliverable,Application,Application Interface,application-interface,Realization,R
Implementation & Migration,Deliverable,deliverable,Application,Application Interface,application-interface,Association,O
Implementation & Migration,Deliverable,deliverable,Application,Data Object,data-object,Realization,R
Implementation & Migration,Deliverable,deliverable,Application,Data Object,data-object,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,Artifact,artifact,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,Artifact,artifact,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,Communication Network,communication-network,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,Communication Network,communication-network,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,Device,device,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,Device,device,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,Distribution Network,distribution-network,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,Distribution Network,distribution-network,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,Equipment,equipment,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,Equipment,equipment,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,Facility,facility,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,Facility,facility,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,Material,material,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,Material,material,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,Node,technology-node,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,Node,technology-node,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,System Software,system-software,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,System Software,system-software,Association,O
Implementation & Migration,Deliverable,deliverable,Technology,Technology Interface,technology-interface,Realization,R
Implementation & Migration,Deliverable,deliverable,Technology,Technology Interface,technology-interface,Association,O
Implementation & Migration,Deliverable,deliverable,Implementation & Migration,Deliverable,deliverable,Composition,C
Implementation & Migration,Deliverable,deliverable,Implementation & Migration,Deliverable,deliverable,Aggregation,G
Implementation & Migration,Deliverable,deliverable,Implementation & Migration,Deliverable,deliverable,Association,O
Implementation & Migration,Deliverable,deliverable,Implementation & Migration,Deliverable,deliverable,Specialization,S
Implementation & Migration,Deliverable,deliverable,Implementation & Migration,Plateau,plateau,Realization,R
Implementation & Migration,Deliverable,deliverable,Implementation & Migration,Plateau,plateau,Association,O
Implementation & Migration,Deliverable,deliverable,Implementation & Migration,Work Package,work-package,Association,O
Implementation & Migration,Plateau,plateau,Common,Collaboration,collaboration,Association,O
Implementation & Migration,Plateau,plateau,Common,Event,event,Composition,C
Implementation & Migration,Plateau,plateau,Common,Event,event,Aggregation,G
Implementation & Migration,Plateau,plateau,Common,Event,event,Realization,R
Implementation & Migration,Plateau,plateau,Common,Event,event,Association,O
Implementation & Migration,Plateau,plateau,Common,Event,event,Triggering,T
Implementation & Migration,Plateau,plateau,Common,Function,function,Composition,C
Implementation & Migration,Plateau,plateau,Common,Function,function,Aggregation,G
Implementation & Migration,Plateau,plateau,Common,Function,function,Realization,R
Implementation & Migration,Plateau,plateau,Common,Function,function,Association,O
Implementation & Migration,Plateau,plateau,Common,Grouping,grouping,Composition,C
Implementation & Migration,Plateau,plateau,Common,Grouping,grouping,Aggregation,G
